Order ID,Order Date,Month,Customer ID,Region,Channel,Category,Product,Quantity,Unit Price,Unit Cost,Discount,Revenue,Cost,Profit,Rating,Returned
ORD-00765,2025-10-04,2025-10,CUS-0094,North East,Store,Home,Air Fryer,3,124.58,69,0,373.74,207,166.74,3.5,No
ORD-01764,2025-10-05,2025-10,CUS-0021,Scotland,Marketplace,Sports,Fitness Tracker,5,54.28,27,0.15,230.69,135,95.69,3.5,No
ORD-00193,2025-10-06,2025-10,CUS-0581,Scotland,Marketplace,Fashion,Backpack,3,49.69,21,0.2,119.26,63,56.26,4.6,No
ORD-01076,2025-10-07,2025-10,CUS-0431,London,Online,Sports,Fitness Tracker,3,56.08,27,0,168.24,81,87.24,4.9,No
ORD-00917,2025-10-07,2025-10,CUS-0003,North East,Marketplace,Beauty,Skin Care Set,5,44.75,18,0.1,201.38,90,111.38,3.3,No
ORD-01592,2025-10-07,2025-10,CUS-0156,South East,Store,Fashion,Winter Jacket,2,92.36,46,0.05,175.48,92,83.48,3.3,No
ORD-00081,2025-10-08,2025-10,CUS-0204,Midlands,Store,Home,Desk Lamp,2,33.98,17,0.1,61.16,34,27.16,3.6,No
ORD-01220,2025-10-09,2025-10,CUS-0145,North East,Store,Electronics,Bluetooth Speaker,2,66.63,34,0.1,119.93,68,51.93,3.4,No
ORD-01395,2025-10-09,2025-10,CUS-0521,London,Marketplace,Beauty,Skin Care Set,4,45.1,18,0,180.4,72,108.4,4.3,No
ORD-01619,2025-10-09,2025-10,CUS-0116,North West,Online,Beauty,Skin Care Set,3,43.82,18,0.1,118.31,54,64.31,5,No
ORD-00047,2025-10-10,2025-10,CUS-0525,North East,Online,Electronics,Wireless Headphones,2,87.95,48,0,175.9,96,79.9,4.9,No
ORD-00544,2025-10-11,2025-10,CUS-0204,North West,Marketplace,Books,Data Analytics Handbook,3,38.56,14,0.1,104.11,42,62.11,4.9,No
ORD-01403,2025-10-11,2025-10,CUS-0464,North East,Marketplace,Home,Coffee Maker,1,77.36,41,0,77.36,41,36.36,3.9,Yes
ORD-00036,2025-10-11,2025-10,CUS-0416,Midlands,Online,Home,Desk Lamp,2,36.59,17,0.2,58.54,34,24.54,3.4,No
ORD-01784,2025-10-11,2025-10,CUS-0222,North West,Online,Fashion,Backpack,3,50.46,21,0,151.38,63,88.38,3.7,No
ORD-01543,2025-10-12,2025-10,CUS-0264,South West,Store,Fashion,Backpack,2,47.76,21,0.15,81.19,42,39.19,4.7,No
ORD-00166,2025-10-12,2025-10,CUS-0574,Wales,Online,Books,Data Analytics Handbook,4,39.38,14,0,157.52,56,101.52,3.4,No
ORD-00347,2025-10-12,2025-10,CUS-0003,South East,Online,Fashion,Backpack,4,49.1,21,0.2,157.12,84,73.12,4.7,No
ORD-01426,2025-10-12,2025-10,CUS-0546,South East,Store,Home,Air Fryer,3,117.79,69,0,353.37,207,146.37,4,No
ORD-00085,2025-10-14,2025-10,CUS-0338,North East,Marketplace,Beauty,Skin Care Set,2,46.65,18,0,93.3,36,57.3,4.8,No
ORD-00402,2025-10-14,2025-10,CUS-0176,Midlands,Marketplace,Beauty,Skin Care Set,5,46.85,18,0.05,222.54,90,132.54,4.4,No
ORD-01542,2025-10-14,2025-10,CUS-0201,South West,Marketplace,Home,Desk Lamp,5,33.38,17,0,166.9,85,81.9,4.4,No
ORD-01335,2025-10-14,2025-10,CUS-0540,South West,Marketplace,Beauty,Skin Care Set,5,43.76,18,0.15,185.98,90,95.98,5,No
ORD-00471,2025-10-15,2025-10,CUS-0025,South West,Store,Electronics,Smart Watch,3,167.58,92,0,502.74,276,226.74,3.8,No
ORD-00862,2025-10-15,2025-10,CUS-0077,Wales,Online,Home,Coffee Maker,3,78.56,41,0.05,223.9,123,100.9,4.1,No
ORD-01198,2025-10-15,2025-10,CUS-0563,Midlands,Online,Sports,Fitness Tracker,1,54.02,27,0,54.02,27,27.02,3.6,No
ORD-00049,2025-10-15,2025-10,CUS-0594,South East,Store,Electronics,Bluetooth Speaker,5,67.93,34,0.1,305.69,170,135.69,4.9,No
ORD-00323,2025-10-15,2025-10,CUS-0138,London,Online,Electronics,Smart Watch,5,167.95,92,0,839.75,460,379.75,5,No
ORD-00200,2025-10-15,2025-10,CUS-0493,South East,Online,Beauty,Skin Care Set,1,44.34,18,0.05,42.12,18,24.12,4.1,No
ORD-00761,2025-10-15,2025-10,CUS-0578,Midlands,Store,Sports,Running Shoes,3,78.79,38,0,236.37,114,122.37,3.8,No
ORD-00416,2025-10-16,2025-10,CUS-0042,London,Store,Fashion,Classic Trainers,2,70.12,32,0.2,112.19,64,48.19,4.2,No
ORD-01214,2025-10-16,2025-10,CUS-0443,Scotland,Online,Sports,Running Shoes,1,80.19,38,0,80.19,38,42.19,3.6,No
ORD-01120,2025-10-17,2025-10,CUS-0347,South West,Store,Fashion,Backpack,5,48.24,21,0.1,217.08,105,112.08,3.6,No
ORD-01280,2025-10-17,2025-10,CUS-0153,Wales,Store,Electronics,Wireless Headphones,2,91.86,48,0,183.72,96,87.72,4.3,Yes
ORD-00174,2025-10-17,2025-10,CUS-0314,North East,Online,Electronics,Wireless Headphones,2,85.88,48,0,171.76,96,75.76,5,No
ORD-01610,2025-10-17,2025-10,CUS-0243,London,Online,Fashion,Classic Trainers,1,67.13,32,0.2,53.7,32,21.7,3.5,No
ORD-01437,2025-10-18,2025-10,CUS-0122,South West,Online,Sports,Fitness Tracker,1,54.57,27,0,54.57,27,27.57,3.9,No
ORD-01401,2025-10-18,2025-10,CUS-0436,North West,Store,Beauty,Hair Dryer,1,62.75,29,0,62.75,29,33.75,3.9,No
ORD-00056,2025-10-18,2025-10,CUS-0572,Wales,Store,Fashion,Winter Jacket,2,93.1,46,0,186.2,92,94.2,4.4,No
ORD-00938,2025-10-19,2025-10,CUS-0118,North West,Store,Fashion,Backpack,5,52.15,21,0,260.75,105,155.75,4.5,No
ORD-01086,2025-10-19,2025-10,CUS-0411,South East,Store,Fashion,Winter Jacket,5,92.93,46,0.05,441.42,230,211.42,3.7,No
ORD-00782,2025-10-19,2025-10,CUS-0496,Wales,Online,Sports,Fitness Tracker,5,54.94,27,0.05,260.96,135,125.96,4.2,No
ORD-01687,2025-10-19,2025-10,CUS-0372,Scotland,Marketplace,Beauty,Skin Care Set,5,45.12,18,0,225.6,90,135.6,4.9,No
ORD-00741,2025-10-19,2025-10,CUS-0322,North West,Marketplace,Home,Air Fryer,4,121.89,69,0.1,438.8,276,162.8,4.6,No
ORD-01132,2025-10-20,2025-10,CUS-0147,North West,Marketplace,Beauty,Skin Care Set,2,43.96,18,0.05,83.52,36,47.52,4.4,No
ORD-01630,2025-10-20,2025-10,CUS-0361,North East,Store,Fashion,Classic Trainers,5,70.95,32,0,354.75,160,194.75,5,No
ORD-00321,2025-10-20,2025-10,CUS-0011,Scotland,Store,Fashion,Winter Jacket,1,97.83,46,0,97.83,46,51.83,4.9,No
ORD-01373,2025-10-21,2025-10,CUS-0174,Scotland,Marketplace,Fashion,Classic Trainers,3,72.95,32,0.1,196.97,96,100.97,4.1,No
ORD-01507,2025-10-21,2025-10,CUS-0466,South East,Store,Electronics,Wireless Headphones,5,87.8,48,0.1,395.1,240,155.1,4,No
ORD-00382,2025-10-22,2025-10,CUS-0052,South West,Online,Electronics,Smart Watch,5,153.86,92,0.2,615.44,460,155.44,5,No
ORD-00974,2025-10-22,2025-10,CUS-0382,London,Online,Beauty,Skin Care Set,1,45.69,18,0,45.69,18,27.69,4.4,No
ORD-01556,2025-10-22,2025-10,CUS-0325,Scotland,Online,Beauty,Skin Care Set,1,44.44,18,0.15,37.77,18,19.77,4.2,No
ORD-01055,2025-10-22,2025-10,CUS-0373,Midlands,Online,Sports,Fitness Tracker,5,52.49,27,0.05,249.33,135,114.33,4.6,No
ORD-00573,2025-10-23,2025-10,CUS-0530,Scotland,Store,Home,Coffee Maker,1,76.55,41,0.1,68.9,41,27.9,4.4,No
ORD-00502,2025-10-23,2025-10,CUS-0266,North East,Marketplace,Electronics,Bluetooth Speaker,3,65.64,34,0,196.92,102,94.92,4,No
ORD-00009,2025-10-23,2025-10,CUS-0433,South West,Online,Electronics,Bluetooth Speaker,4,67.04,34,0,268.16,136,132.16,3.5,No
ORD-01290,2025-10-24,2025-10,CUS-0359,Midlands,Store,Sports,Fitness Tracker,1,56.63,27,0,56.63,27,29.63,4.1,No
ORD-00336,2025-10-25,2025-10,CUS-0351,Scotland,Store,Fashion,Backpack,3,48.72,21,0.15,124.24,63,61.24,3.7,No
ORD-01292,2025-10-25,2025-10,CUS-0260,North West,Store,Electronics,Bluetooth Speaker,1,68.06,34,0.1,61.25,34,27.25,4.9,No
ORD-00292,2025-10-25,2025-10,CUS-0536,Scotland,Marketplace,Electronics,Wireless Headphones,1,88.34,48,0.05,83.92,48,35.92,3.9,No
ORD-00293,2025-10-26,2025-10,CUS-0428,Wales,Store,Electronics,Wireless Headphones,3,93.51,48,0.05,266.5,144,122.5,4.4,Yes
ORD-01621,2025-10-27,2025-10,CUS-0613,Wales,Store,Beauty,Hair Dryer,1,61.33,29,0.2,49.06,29,20.06,5,No
ORD-00602,2025-10-27,2025-10,CUS-0370,North West,Marketplace,Electronics,Smart Watch,3,158.08,92,0,474.24,276,198.24,4.8,No
ORD-01078,2025-10-27,2025-10,CUS-0433,North East,Online,Books,Business Intelligence Guide,2,33.49,12,0.2,53.58,24,29.58,4.2,No
ORD-00468,2025-10-27,2025-10,CUS-0075,Wales,Marketplace,Sports,Yoga Mat,4,30.27,12,0.15,102.92,48,54.92,4,No
ORD-00611,2025-10-27,2025-10,CUS-0551,South East,Online,Fashion,Classic Trainers,3,71.16,32,0.15,181.46,96,85.46,4.4,Yes
ORD-00260,2025-10-27,2025-10,CUS-0030,South East,Marketplace,Fashion,Winter Jacket,3,91.18,46,0.05,259.86,138,121.86,3.6,No
ORD-01640,2025-10-28,2025-10,CUS-0591,North West,Store,Home,Desk Lamp,5,33.46,17,0.1,150.57,85,65.57,3.7,No
ORD-00728,2025-10-28,2025-10,CUS-0473,South East,Store,Home,Air Fryer,2,125.07,69,0.05,237.63,138,99.63,4.8,Yes
ORD-00992,2025-10-28,2025-10,CUS-0570,Midlands,Online,Fashion,Classic Trainers,4,66.72,32,0.15,226.85,128,98.85,4.8,No
ORD-01554,2025-10-29,2025-10,CUS-0489,Scotland,Online,Books,Data Analytics Handbook,3,39.34,14,0,118.02,42,76.02,3.7,No
ORD-01050,2025-10-30,2025-10,CUS-0054,Scotland,Marketplace,Electronics,Bluetooth Speaker,4,66.74,34,0,266.96,136,130.96,5,No
ORD-00104,2025-10-31,2025-10,CUS-0169,North West,Online,Home,Desk Lamp,5,36.09,17,0,180.45,85,95.45,5,No
ORD-01185,2025-10-31,2025-10,CUS-0406,South West,Online,Books,Business Intelligence Guide,3,36.38,12,0.15,92.77,36,56.77,3.5,No
ORD-00283,2025-11-01,2025-11,CUS-0054,Scotland,Store,Books,Business Intelligence Guide,3,34.86,12,0,104.58,36,68.58,4.1,Yes
ORD-01695,2025-11-02,2025-11,CUS-0599,South West,Store,Books,Business Intelligence Guide,3,34.56,12,0.2,82.94,36,46.94,3.5,Yes
ORD-01434,2025-11-02,2025-11,CUS-0106,Wales,Online,Sports,Fitness Tracker,5,55.95,27,0.15,237.79,135,102.79,5,No
ORD-01738,2025-11-02,2025-11,CUS-0122,South East,Marketplace,Sports,Yoga Mat,2,29.02,12,0.05,55.14,24,31.14,4.3,No
ORD-00515,2025-11-03,2025-11,CUS-0505,North West,Online,Sports,Yoga Mat,3,30.77,12,0.2,73.85,36,37.85,3.8,No
ORD-01204,2025-11-04,2025-11,CUS-0522,South West,Online,Home,Desk Lamp,5,34.53,17,0,172.65,85,87.65,4.6,No
ORD-01742,2025-11-04,2025-11,CUS-0394,North East,Store,Sports,Running Shoes,2,82.77,38,0.05,157.26,76,81.26,3.8,No
ORD-00096,2025-11-04,2025-11,CUS-0271,South West,Marketplace,Books,Data Analytics Handbook,1,41.61,14,0,41.61,14,27.61,4,No
ORD-01003,2025-11-04,2025-11,CUS-0259,North East,Online,Books,Business Intelligence Guide,1,36.7,12,0.15,31.2,12,19.2,4.1,No
ORD-01622,2025-11-05,2025-11,CUS-0151,Midlands,Store,Beauty,Hair Dryer,1,58.09,29,0,58.09,29,29.09,3.8,No
ORD-00154,2025-11-05,2025-11,CUS-0370,Wales,Store,Home,Air Fryer,1,120.76,69,0.1,108.68,69,39.68,5,No
ORD-01301,2025-11-05,2025-11,CUS-0138,North West,Store,Home,Desk Lamp,4,35.56,17,0,142.24,68,74.24,4.1,No
ORD-00128,2025-11-06,2025-11,CUS-0100,North West,Store,Fashion,Classic Trainers,5,73.21,32,0.1,329.45,160,169.45,4.4,No
ORD-00367,2025-11-06,2025-11,CUS-0352,South East,Marketplace,Books,Data Analytics Handbook,3,38.69,14,0.05,110.27,42,68.27,4.8,No
ORD-00605,2025-11-06,2025-11,CUS-0548,North East,Store,Fashion,Backpack,3,47.71,21,0.05,135.97,63,72.97,4.6,No
ORD-01747,2025-11-07,2025-11,CUS-0141,Scotland,Store,Home,Air Fryer,2,120.33,69,0.15,204.56,138,66.56,3.3,No
ORD-01121,2025-11-07,2025-11,CUS-0415,Wales,Marketplace,Home,Coffee Maker,3,76.53,41,0.15,195.15,123,72.15,4.5,Yes
ORD-01173,2025-11-07,2025-11,CUS-0099,South East,Online,Fashion,Backpack,4,47.53,21,0.2,152.1,84,68.1,4.2,No
ORD-01260,2025-11-07,2025-11,CUS-0397,South East,Online,Beauty,Hair Dryer,5,60.25,29,0.15,256.06,145,111.06,3.5,No
ORD-00708,2025-11-08,2025-11,CUS-0467,South West,Marketplace,Sports,Fitness Tracker,4,57.73,27,0.2,184.74,108,76.74,4.2,No
ORD-01763,2025-11-09,2025-11,CUS-0427,Wales,Store,Beauty,Hair Dryer,1,60.66,29,0.15,51.56,29,22.56,4.5,No
ORD-00339,2025-11-11,2025-11,CUS-0017,South East,Store,Beauty,Skin Care Set,4,44.31,18,0.15,150.65,72,78.65,4.2,No
ORD-00388,2025-11-12,2025-11,CUS-0141,South West,Store,Home,Air Fryer,5,115.75,69,0,578.75,345,233.75,4.6,No
ORD-00158,2025-11-12,2025-11,CUS-0479,South East,Online,Fashion,Classic Trainers,3,70.85,32,0,212.55,96,116.55,5,No
ORD-01581,2025-11-12,2025-11,CUS-0437,South East,Marketplace,Electronics,Bluetooth Speaker,3,66.76,34,0,200.28,102,98.28,4.4,No
ORD-01091,2025-11-13,2025-11,CUS-0509,Wales,Store,Electronics,Smart Watch,1,162.57,92,0.15,138.18,92,46.18,3.6,No
ORD-01045,2025-11-13,2025-11,CUS-0325,Midlands,Store,Fashion,Classic Trainers,2,73.18,32,0.1,131.72,64,67.72,4.5,No
ORD-00364,2025-11-13,2025-11,CUS-0439,Wales,Store,Home,Coffee Maker,3,74.17,41,0.05,211.38,123,88.38,3.2,No
ORD-01324,2025-11-13,2025-11,CUS-0206,North East,Online,Books,Data Analytics Handbook,2,38.12,14,0.15,64.8,28,36.8,5,No
ORD-01298,2025-11-14,2025-11,CUS-0549,Midlands,Store,Electronics,Wireless Headphones,1,93.65,48,0.05,88.97,48,40.97,4.2,No
ORD-01233,2025-11-14,2025-11,CUS-0106,Scotland,Marketplace,Home,Coffee Maker,2,74.45,41,0.05,141.46,82,59.46,3.4,No
ORD-00986,2025-11-14,2025-11,CUS-0342,South West,Marketplace,Home,Desk Lamp,3,35.22,17,0,105.66,51,54.66,3.7,No
ORD-01311,2025-11-14,2025-11,CUS-0098,South East,Store,Electronics,Bluetooth Speaker,1,65.14,34,0.2,52.11,34,18.11,4.8,No
ORD-00607,2025-11-14,2025-11,CUS-0330,Scotland,Store,Books,Data Analytics Handbook,4,40.35,14,0.2,129.12,56,73.12,4.6,No
ORD-00144,2025-11-15,2025-11,CUS-0010,Scotland,Marketplace,Home,Air Fryer,3,121.19,69,0.15,309.03,207,102.03,4.2,No
ORD-00781,2025-11-16,2025-11,CUS-0396,South East,Online,Sports,Yoga Mat,5,29.34,12,0.2,117.36,60,57.36,4.3,Yes
ORD-00606,2025-11-16,2025-11,CUS-0608,North East,Online,Electronics,Wireless Headphones,4,87.62,48,0.15,297.91,192,105.91,5,No
ORD-00608,2025-11-16,2025-11,CUS-0486,South West,Online,Sports,Running Shoes,5,82.63,38,0,413.15,190,223.15,4.1,No
ORD-00044,2025-11-17,2025-11,CUS-0569,North East,Marketplace,Sports,Yoga Mat,1,29.11,12,0.15,24.74,12,12.74,5,No
ORD-00754,2025-11-17,2025-11,CUS-0049,North West,Store,Books,Business Intelligence Guide,4,35.62,12,0.05,135.36,48,87.36,4.3,No
ORD-00632,2025-11-17,2025-11,CUS-0561,London,Store,Sports,Yoga Mat,4,29.96,12,0,119.84,48,71.84,4.1,No
ORD-00365,2025-11-17,2025-11,CUS-0237,London,Marketplace,Sports,Yoga Mat,2,30.28,12,0,60.56,24,36.56,4.7,No
ORD-00161,2025-11-18,2025-11,CUS-0171,London,Marketplace,Books,Data Analytics Handbook,4,41.79,14,0.15,142.09,56,86.09,3.9,No
ORD-00850,2025-11-18,2025-11,CUS-0350,North East,Online,Books,Business Intelligence Guide,1,35.58,12,0,35.58,12,23.58,3.6,No
ORD-00129,2025-11-18,2025-11,CUS-0528,North East,Online,Books,Business Intelligence Guide,3,34.42,12,0,103.26,36,67.26,4.9,No
ORD-01696,2025-11-18,2025-11,CUS-0614,London,Store,Beauty,Skin Care Set,5,43.38,18,0.05,206.06,90,116.06,3.3,No
ORD-00587,2025-11-19,2025-11,CUS-0214,North West,Marketplace,Sports,Fitness Tracker,2,57.29,27,0.15,97.39,54,43.39,3.7,No
ORD-00576,2025-11-20,2025-11,CUS-0283,South West,Store,Electronics,Smart Watch,5,163.61,92,0.2,654.44,460,194.44,4.7,No
ORD-01197,2025-11-20,2025-11,CUS-0114,North East,Store,Fashion,Winter Jacket,2,90.69,46,0.15,154.17,92,62.17,3.7,No
ORD-00080,2025-11-21,2025-11,CUS-0225,South East,Marketplace,Sports,Yoga Mat,4,30,12,0,120,48,72,4.9,No
ORD-01092,2025-11-21,2025-11,CUS-0066,Wales,Marketplace,Electronics,Bluetooth Speaker,1,67.58,34,0.05,64.2,34,30.2,3.4,No
ORD-00905,2025-11-22,2025-11,CUS-0411,London,Online,Books,Data Analytics Handbook,3,39.6,14,0.1,106.92,42,64.92,4.9,No
ORD-01658,2025-11-23,2025-11,CUS-0400,Scotland,Online,Fashion,Winter Jacket,3,91.7,46,0.1,247.59,138,109.59,4.3,No
ORD-00983,2025-11-23,2025-11,CUS-0442,South West,Store,Sports,Yoga Mat,4,31.22,12,0.1,112.39,48,64.39,4.3,Yes
ORD-01129,2025-11-25,2025-11,CUS-0332,South East,Store,Beauty,Skin Care Set,1,44.15,18,0,44.15,18,26.15,3.6,No
ORD-01598,2025-11-26,2025-11,CUS-0021,Midlands,Store,Fashion,Winter Jacket,4,96.34,46,0.2,308.29,184,124.29,3.3,No
ORD-00539,2025-11-26,2025-11,CUS-0612,Scotland,Marketplace,Sports,Yoga Mat,4,28.51,12,0,114.04,48,66.04,3.8,No
ORD-00918,2025-11-26,2025-11,CUS-0264,Wales,Store,Electronics,Wireless Headphones,3,88.1,48,0.1,237.87,144,93.87,4.1,No
ORD-00275,2025-11-26,2025-11,CUS-0158,London,Store,Fashion,Backpack,2,51.26,21,0.2,82.02,42,40.02,4.1,No
ORD-00626,2025-11-28,2025-11,CUS-0326,Wales,Marketplace,Sports,Fitness Tracker,4,53.29,27,0,213.16,108,105.16,3.6,No
ORD-00745,2025-11-28,2025-11,CUS-0488,Wales,Store,Electronics,Smart Watch,3,153.11,92,0.15,390.43,276,114.43,5,Yes
ORD-01036,2025-11-28,2025-11,CUS-0159,North East,Online,Beauty,Skin Care Set,1,45.1,18,0.15,38.34,18,20.34,3.8,No
ORD-01387,2025-11-29,2025-11,CUS-0337,South West,Online,Books,Data Analytics Handbook,4,41.67,14,0,166.68,56,110.68,4.2,Yes
ORD-00124,2025-11-29,2025-11,CUS-0069,North East,Marketplace,Fashion,Winter Jacket,5,95.65,46,0,478.25,230,248.25,4,No
ORD-00002,2025-11-30,2025-11,CUS-0337,North East,Store,Sports,Fitness Tracker,3,57.43,27,0,172.29,81,91.29,5,No
ORD-00053,2025-11-30,2025-11,CUS-0530,North West,Store,Sports,Fitness Tracker,1,54.32,27,0,54.32,27,27.32,3.7,No
ORD-00976,2025-11-30,2025-11,CUS-0069,Midlands,Online,Fashion,Winter Jacket,4,97.9,46,0,391.6,184,207.6,4.3,No
ORD-00005,2025-12-01,2025-12,CUS-0072,North West,Marketplace,Home,Coffee Maker,5,72.75,41,0.05,345.56,205,140.56,4.8,Yes
ORD-00325,2025-12-01,2025-12,CUS-0034,North West,Store,Fashion,Classic Trainers,4,70.66,32,0,282.64,128,154.64,3.5,Yes
ORD-01443,2025-12-02,2025-12,CUS-0081,London,Online,Sports,Running Shoes,3,83.39,38,0.15,212.64,114,98.64,4.4,No
ORD-01313,2025-12-03,2025-12,CUS-0025,London,Store,Electronics,Wireless Headphones,4,91.61,48,0,366.44,192,174.44,4.7,No
ORD-00552,2025-12-04,2025-12,CUS-0179,London,Online,Home,Air Fryer,2,116,69,0,232,138,94,3.6,No
ORD-01156,2025-12-04,2025-12,CUS-0238,South East,Store,Fashion,Backpack,3,51.66,21,0.1,139.48,63,76.48,4.5,Yes
ORD-01281,2025-12-04,2025-12,CUS-0008,Midlands,Online,Fashion,Classic Trainers,3,72.47,32,0.2,173.93,96,77.93,3.7,No
ORD-01743,2025-12-05,2025-12,CUS-0543,South East,Marketplace,Sports,Fitness Tracker,1,57.63,27,0.2,46.1,27,19.1,4.1,No
ORD-01353,2025-12-06,2025-12,CUS-0336,Midlands,Online,Beauty,Skin Care Set,4,44.16,18,0.1,158.98,72,86.98,3.5,No
ORD-01183,2025-12-06,2025-12,CUS-0263,Scotland,Store,Home,Desk Lamp,2,33.65,17,0,67.3,34,33.3,3.6,Yes
ORD-00952,2025-12-07,2025-12,CUS-0177,Midlands,Marketplace,Fashion,Backpack,4,51.1,21,0.2,163.52,84,79.52,4.1,No
ORD-00231,2025-12-07,2025-12,CUS-0275,North West,Marketplace,Books,Data Analytics Handbook,4,39.81,14,0.2,127.39,56,71.39,4.7,No
ORD-01699,2025-12-08,2025-12,CUS-0254,North West,Marketplace,Beauty,Skin Care Set,5,44.1,18,0,220.5,90,130.5,4.1,Yes
ORD-01495,2025-12-08,2025-12,CUS-0113,South West,Store,Beauty,Hair Dryer,2,60.83,29,0,121.66,58,63.66,4.5,No
ORD-00635,2025-12-08,2025-12,CUS-0178,North West,Marketplace,Home,Air Fryer,2,114.34,69,0.1,205.81,138,67.81,3.8,No
ORD-01710,2025-12-09,2025-12,CUS-0512,Scotland,Marketplace,Sports,Yoga Mat,4,29.53,12,0,118.12,48,70.12,4.3,No
ORD-00801,2025-12-10,2025-12,CUS-0149,Midlands,Marketplace,Sports,Running Shoes,5,79.16,38,0,395.8,190,205.8,4.6,No
ORD-00326,2025-12-10,2025-12,CUS-0330,Midlands,Marketplace,Beauty,Skin Care Set,3,46.43,18,0,139.29,54,85.29,5,No
ORD-00706,2025-12-11,2025-12,CUS-0244,South East,Store,Fashion,Backpack,5,49.93,21,0,249.65,105,144.65,5,No
ORD-01642,2025-12-11,2025-12,CUS-0485,South West,Marketplace,Sports,Fitness Tracker,3,52.87,27,0.1,142.75,81,61.75,4.1,No
ORD-00048,2025-12-11,2025-12,CUS-0010,Scotland,Online,Electronics,Wireless Headphones,2,87.66,48,0.05,166.55,96,70.55,3.7,Yes
ORD-01212,2025-12-11,2025-12,CUS-0077,North East,Online,Sports,Fitness Tracker,3,56.61,27,0.2,135.86,81,54.86,4.4,Yes
ORD-01278,2025-12-11,2025-12,CUS-0308,South West,Marketplace,Electronics,Wireless Headphones,2,94.44,48,0,188.88,96,92.88,4.7,No
ORD-01017,2025-12-12,2025-12,CUS-0031,North East,Marketplace,Sports,Running Shoes,1,79.84,38,0.2,63.87,38,25.87,4.4,No
ORD-00709,2025-12-13,2025-12,CUS-0499,South West,Marketplace,Books,Business Intelligence Guide,1,33.91,12,0,33.91,12,21.91,4.1,No
ORD-00487,2025-12-14,2025-12,CUS-0338,Scotland,Marketplace,Electronics,Wireless Headphones,1,94.06,48,0.15,79.95,48,31.95,4,No
ORD-00255,2025-12-15,2025-12,CUS-0048,Midlands,Online,Fashion,Backpack,5,49.75,21,0,248.75,105,143.75,4,No
ORD-01042,2025-12-15,2025-12,CUS-0242,London,Marketplace,Home,Desk Lamp,1,35.59,17,0.2,28.47,17,11.47,3.5,Yes
ORD-00331,2025-12-15,2025-12,CUS-0114,Midlands,Online,Electronics,Wireless Headphones,1,92.85,48,0.2,74.28,48,26.28,4.4,No
ORD-00508,2025-12-15,2025-12,CUS-0159,South East,Marketplace,Fashion,Winter Jacket,4,96.41,46,0.15,327.79,184,143.79,4.7,No
ORD-00996,2025-12-16,2025-12,CUS-0343,London,Online,Home,Coffee Maker,2,77.26,41,0.15,131.34,82,49.34,3.9,No
ORD-00580,2025-12-17,2025-12,CUS-0168,North West,Online,Sports,Running Shoes,5,79,38,0.2,316,190,126,3.9,No
ORD-00779,2025-12-17,2025-12,CUS-0385,Scotland,Store,Sports,Yoga Mat,3,29.2,12,0,87.6,36,51.6,4.2,No
ORD-00994,2025-12-19,2025-12,CUS-0448,North West,Store,Home,Air Fryer,3,119.7,69,0.2,287.28,207,80.28,5,No
ORD-00939,2025-12-19,2025-12,CUS-0146,South East,Online,Beauty,Hair Dryer,1,59.55,29,0,59.55,29,30.55,5,Yes
ORD-01576,2025-12-19,2025-12,CUS-0302,Scotland,Marketplace,Home,Air Fryer,4,123.37,69,0,493.48,276,217.48,3.4,Yes
ORD-01399,2025-12-19,2025-12,CUS-0557,Midlands,Marketplace,Fashion,Backpack,3,50.03,21,0,150.09,63,87.09,4.1,No
ORD-00657,2025-12-19,2025-12,CUS-0147,North West,Online,Fashion,Winter Jacket,4,99.67,46,0,398.68,184,214.68,3.8,No
ORD-00074,2025-12-20,2025-12,CUS-0103,London,Store,Fashion,Backpack,1,52.33,21,0,52.33,21,31.33,3.3,No
ORD-00795,2025-12-20,2025-12,CUS-0389,Scotland,Marketplace,Beauty,Hair Dryer,3,57.79,29,0,173.37,87,86.37,4.3,No
ORD-00012,2025-12-20,2025-12,CUS-0373,Midlands,Marketplace,Electronics,Wireless Headphones,1,89.65,48,0.15,76.2,48,28.2,3.6,No
ORD-00810,2025-12-20,2025-12,CUS-0305,London,Marketplace,Sports,Fitness Tracker,3,55.99,27,0,167.97,81,86.97,3.6,No
ORD-00985,2025-12-20,2025-12,CUS-0484,Scotland,Online,Fashion,Winter Jacket,4,91.11,46,0.05,346.22,184,162.22,4.3,No
ORD-00278,2025-12-21,2025-12,CUS-0573,London,Marketplace,Sports,Running Shoes,3,76.94,38,0.05,219.28,114,105.28,4.1,No
ORD-00689,2025-12-21,2025-12,CUS-0263,North West,Marketplace,Sports,Running Shoes,5,78.99,38,0.15,335.71,190,145.71,3.3,No
ORD-01101,2025-12-21,2025-12,CUS-0552,Midlands,Online,Electronics,Wireless Headphones,3,90.45,48,0.15,230.65,144,86.65,3.4,Yes
ORD-01774,2025-12-22,2025-12,CUS-0064,South East,Store,Beauty,Hair Dryer,5,62.4,29,0.2,249.6,145,104.6,3.2,No
ORD-00901,2025-12-22,2025-12,CUS-0178,North West,Store,Beauty,Hair Dryer,2,59.81,29,0.15,101.68,58,43.68,4.8,No
ORD-01704,2025-12-22,2025-12,CUS-0389,North East,Online,Sports,Running Shoes,1,79.13,38,0,79.13,38,41.13,4.8,No
